danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,album,explicit,artists,added_at
0.279,0.168,9.0,-23.647,0.0,0.0402,0.988,0.589,0.107,0.27,121.744,audio_features,6Tl5bBd0EIdq4YGwvpwlWj,spotify:track:6Tl5bBd0EIdq4YGwvpwlWj,https://api.spotify.com/v1/tracks/6Tl5bBd0EIdq4YGwvpwlWj,https://api.spotify.com/v1/audio-analysis/6Tl5bBd0EIdq4YGwvpwlWj,366120,3.0,In praise of the Sea,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.258,0.253,0.0,-21.238,1.0,0.0369,0.774,0.798,0.251,0.538,61.37,audio_features,0BOZTFhC686bHebnHfo0gi,spotify:track:0BOZTFhC686bHebnHfo0gi,https://api.spotify.com/v1/tracks/0BOZTFhC686bHebnHfo0gi,https://api.spotify.com/v1/audio-analysis/0BOZTFhC686bHebnHfo0gi,270880,4.0,Barabam,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.314,0.133,2.0,-23.787,0.0,0.0371,0.941,0.644,0.0815,0.0695,128.868,audio_features,0iB4MrU1VGFKVeNl6fOf7Q,spotify:track:0iB4MrU1VGFKVeNl6fOf7Q,https://api.spotify.com/v1/tracks/0iB4MrU1VGFKVeNl6fOf7Q,https://api.spotify.com/v1/audio-analysis/0iB4MrU1VGFKVeNl6fOf7Q,346893,4.0,Vermiculus,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.284,0.202,2.0,-22.226,0.0,0.0393,0.92,0.749,0.0823,0.214,56.976,audio_features,4ynlrxFssH51SUybmKzCl5,spotify:track:4ynlrxFssH51SUybmKzCl5,https://api.spotify.com/v1/tracks/4ynlrxFssH51SUybmKzCl5,https://api.spotify.com/v1/audio-analysis/4ynlrxFssH51SUybmKzCl5,583480,4.0,Perfumes of the steppes,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.423,0.124,0.0,-26.228,1.0,0.0458,0.942,0.921,0.13,0.353,114.012,audio_features,5yNiZvkjf9315TJs4ZJMAw,spotify:track:5yNiZvkjf9315TJs4ZJMAw,https://api.spotify.com/v1/tracks/5yNiZvkjf9315TJs4ZJMAw,https://api.spotify.com/v1/audio-analysis/5yNiZvkjf9315TJs4ZJMAw,342946,1.0,"Kurdi pishrow, Devr-e kebir",Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.392,0.12,0.0,-27.324,1.0,0.0343,0.941,0.963,0.109,0.166,138.522,audio_features,48iXsVWf9WkqweoRiO0bE2,spotify:track:48iXsVWf9WkqweoRiO0bE2,https://api.spotify.com/v1/tracks/48iXsVWf9WkqweoRiO0bE2,https://api.spotify.com/v1/audio-analysis/48iXsVWf9WkqweoRiO0bE2,302626,4.0,"Beyati pishrow, duyek",Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.372,0.0404,10.0,-29.542,0.0,0.0435,0.945,0.959,0.119,0.0382,130.653,audio_features,24DBmSS59HAvDDa259rMvX,spotify:track:24DBmSS59HAvDDa259rMvX,https://api.spotify.com/v1/tracks/24DBmSS59HAvDDa259rMvX,https://api.spotify.com/v1/audio-analysis/24DBmSS59HAvDDa259rMvX,282066,3.0,Ossoul,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.306,0.0227,11.0,-33.849,1.0,0.0391,0.811,0.934,0.116,0.0788,81.928,audio_features,4S3mYFBe760FGmmIRoq6vl,spotify:track:4S3mYFBe760FGmmIRoq6vl,https://api.spotify.com/v1/tracks/4S3mYFBe760FGmmIRoq6vl,https://api.spotify.com/v1/audio-analysis/4S3mYFBe760FGmmIRoq6vl,151400,4.0,Chahar-gah,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.421,0.076,4.0,-20.648,1.0,0.0511,0.836,0.923,0.11,0.126,109.536,audio_features,2ItICUCt1QOvOYGrSgG4if,spotify:track:2ItICUCt1QOvOYGrSgG4if,https://api.spotify.com/v1/tracks/2ItICUCt1QOvOYGrSgG4if,https://api.spotify.com/v1/audio-analysis/2ItICUCt1QOvOYGrSgG4if,203493,3.0,Hodi,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.376,0.0898,11.0,-25.83,1.0,0.0378,0.93,0.914,0.0876,0.298,83.433,audio_features,0zFecIR6DwGkdNvS8KZa50,spotify:track:0zFecIR6DwGkdNvS8KZa50,https://api.spotify.com/v1/tracks/0zFecIR6DwGkdNvS8KZa50,https://api.spotify.com/v1/audio-analysis/0zFecIR6DwGkdNvS8KZa50,302466,4.0,Drunk on koumiss,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.334,0.0675,11.0,-28.736,1.0,0.0381,0.936,0.732,0.106,0.188,96.13,audio_features,1WbBlA6sb7DfJrSgywZW5x,spotify:track:1WbBlA6sb7DfJrSgywZW5x,https://api.spotify.com/v1/tracks/1WbBlA6sb7DfJrSgywZW5x,https://api.spotify.com/v1/audio-analysis/1WbBlA6sb7DfJrSgywZW5x,268786,1.0,Gachyari Garalar,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.482,0.112,2.0,-23.033,1.0,0.0313,0.81,0.876,0.0433,0.549,80.007,audio_features,5ds0UCxXIwwqHFOBxRKDHb,spotify:track:5ds0UCxXIwwqHFOBxRKDHb,https://api.spotify.com/v1/tracks/5ds0UCxXIwwqHFOBxRKDHb,https://api.spotify.com/v1/audio-analysis/5ds0UCxXIwwqHFOBxRKDHb,251813,3.0,Ranolan Masun,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.293,0.177,7.0,-20.733,1.0,0.0354,0.945,0.013,0.0705,0.348,96.489,audio_features,7mCmLK2nraBtAhS4uPrxoj,spotify:track:7mCmLK2nraBtAhS4uPrxoj,https://api.spotify.com/v1/tracks/7mCmLK2nraBtAhS4uPrxoj,https://api.spotify.com/v1/audio-analysis/7mCmLK2nraBtAhS4uPrxoj,474360,3.0,Con razon mas creaturas / Non pod'ome pela Virgen,Constantinople: From Castille To Samarkand,False,"Anonymous,Constantinople",2019-10-21T03:30:28Z
0.728,0.429,7.0,-12.302,0.0,0.0406,0.906,0.867,0.109,0.582,110.119,audio_features,54Z82kkuUMinkDnIcahxVD,spotify:track:54Z82kkuUMinkDnIcahxVD,https://api.spotify.com/v1/tracks/54Z82kkuUMinkDnIcahxVD,https://api.spotify.com/v1/audio-analysis/54Z82kkuUMinkDnIcahxVD,224159,4.0,Paradise (Pardis),The Ancient Land,False,"Pezhham Akhavass,Shahram Gholami",2019-10-18T04:42:31Z
0.766,0.385,0.0,-13.864,0.0,0.0567,0.933,0.894,0.0856,0.8,94.962,audio_features,6VQxsPpoLIATkA155XXNMm,spotify:track:6VQxsPpoLIATkA155XXNMm,https://api.spotify.com/v1/tracks/6VQxsPpoLIATkA155XXNMm,https://api.spotify.com/v1/audio-analysis/6VQxsPpoLIATkA155XXNMm,295386,5.0,Kurdish Folk Music I,The Ancient Land,False,"Pezhham Akhavass,Shahram Gholami",2019-10-18T04:42:31Z
0.447,0.209,7.0,-15.422,0.0,0.0594,0.953,0.859,0.124,0.312,87.195,audio_features,5LUxzWJKutwgkMMU8ybX2B,spotify:track:5LUxzWJKutwgkMMU8ybX2B,https://api.spotify.com/v1/tracks/5LUxzWJKutwgkMMU8ybX2B,https://api.spotify.com/v1/audio-analysis/5LUxzWJKutwgkMMU8ybX2B,250092,4.0,Oud Improvisation,The Ancient Land,False,Shahram Gholami,2019-10-18T04:42:31Z
0.373,0.419,10.0,-18.546,0.0,0.0425,0.992,0.875,0.136,0.289,167.166,audio_features,6odiTCVlIgdE6v5ekHzBB7,spotify:track:6odiTCVlIgdE6v5ekHzBB7,https://api.spotify.com/v1/tracks/6odiTCVlIgdE6v5ekHzBB7,https://api.spotify.com/v1/audio-analysis/6odiTCVlIgdE6v5ekHzBB7,148332,4.0,Hail of Tombak,The Ancient Land,False,Pezhham Akhavass,2019-10-18T04:42:31Z
0.67,0.341,7.0,-15.239,0.0,0.0386,0.964,0.896,0.0808,0.505,98.987,audio_features,6XkM6Cas7oGLITpCnCp3KI,spotify:track:6XkM6Cas7oGLITpCnCp3KI,https://api.spotify.com/v1/tracks/6XkM6Cas7oGLITpCnCp3KI,https://api.spotify.com/v1/audio-analysis/6XkM6Cas7oGLITpCnCp3KI,303292,3.0,Kurdish Folk Music II,The Ancient Land,False,"Pezhham Akhavass,Shahram Gholami",2019-10-18T04:42:31Z
0.565,0.322,7.0,-15.706,0.0,0.0416,0.964,0.906,0.109,0.61,84.081,audio_features,1dtMdaOcTTK7fwRxkFZaUJ,spotify:track:1dtMdaOcTTK7fwRxkFZaUJ,https://api.spotify.com/v1/tracks/1dtMdaOcTTK7fwRxkFZaUJ,https://api.spotify.com/v1/audio-analysis/1dtMdaOcTTK7fwRxkFZaUJ,405439,3.0,Bakhtiari Folk Music / Balal Balal,The Ancient Land,False,"Pezhham Akhavass,Shahram Gholami",2019-10-18T04:42:31Z
0.519,0.411,10.0,-16.076,0.0,0.148,0.921,0.925,0.0836,0.367,137.326,audio_features,2X2IgAYtGUZUKozh1qy4Y1,spotify:track:2X2IgAYtGUZUKozh1qy4Y1,https://api.spotify.com/v1/tracks/2X2IgAYtGUZUKozh1qy4Y1,https://api.spotify.com/v1/audio-analysis/2X2IgAYtGUZUKozh1qy4Y1,292119,4.0,Tombak Solo,The Ancient Land,False,Pezhham Akhavass,2019-10-18T04:42:31Z
0.624,0.649,0.0,-11.883,0.0,0.0545,0.789,0.901,0.358,0.812,137.878,audio_features,150VXxluL8yGXov1JUsiI5,spotify:track:150VXxluL8yGXov1JUsiI5,https://api.spotify.com/v1/tracks/150VXxluL8yGXov1JUsiI5,https://api.spotify.com/v1/audio-analysis/150VXxluL8yGXov1JUsiI5,480066,4.0,Daf Solo / Kurdish Folk Music III,The Ancient Land,False,"Pezhham Akhavass,Shahram Gholami",2019-10-18T04:42:31Z
0.188,0.0629,7.0,-16.452,1.0,0.0434,0.952,0.00207,0.138,0.3,78.921,audio_features,6HjeQsEOl4TohoDuXxNYQ5,spotify:track:6HjeQsEOl4TohoDuXxNYQ5,https://api.spotify.com/v1/tracks/6HjeQsEOl4TohoDuXxNYQ5,https://api.spotify.com/v1/audio-analysis/6HjeQsEOl4TohoDuXxNYQ5,296960,4.0,Masnavi,In the footprints of RUMI,False,"Davood Varzideh,Salar Aghili",2019-10-18T04:41:45Z
0.318,0.318,7.0,-12.407,0.0,0.0316,0.418,0.217,0.148,0.276,85.74,audio_features,5qnvaI3hrxsl68mL1nTYzx,spotify:track:5qnvaI3hrxsl68mL1nTYzx,https://api.spotify.com/v1/tracks/5qnvaI3hrxsl68mL1nTYzx,https://api.spotify.com/v1/audio-analysis/5qnvaI3hrxsl68mL1nTYzx,409840,4.0,Rumi,In the footprints of RUMI,False,Rumi ensemble,2019-10-18T04:41:45Z
0.339,0.202,2.0,-19.255,0.0,0.0411,0.923,0.974,0.167,0.236,115.246,audio_features,3nqtIzQ2stimTaRGvomnRJ,spotify:track:3nqtIzQ2stimTaRGvomnRJ,https://api.spotify.com/v1/tracks/3nqtIzQ2stimTaRGvomnRJ,https://api.spotify.com/v1/audio-analysis/3nqtIzQ2stimTaRGvomnRJ,265146,3.0,Eshtiagh,In the footprints of RUMI,False,Javid Afsari Rad,2019-10-18T04:41:45Z
0.536,0.459,7.0,-11.248,1.0,0.035,0.381,0.0253,0.093,0.669,124.455,audio_features,4LYEET53N8RMwZYWoFJdVv,spotify:track:4LYEET53N8RMwZYWoFJdVv,https://api.spotify.com/v1/tracks/4LYEET53N8RMwZYWoFJdVv,https://api.spotify.com/v1/audio-analysis/4LYEET53N8RMwZYWoFJdVv,387533,4.0,Ey Ashegan,In the footprints of RUMI,False,Rumi ensemble,2019-10-18T04:41:45Z
0.427,0.399,8.0,-13.343,1.0,0.0417,0.781,0.935,0.0943,0.674,103.119,audio_features,4A3tpUMF88k88kxC4LHMz6,spotify:track:4A3tpUMF88k88kxC4LHMz6,https://api.spotify.com/v1/tracks/4A3tpUMF88k88kxC4LHMz6,https://api.spotify.com/v1/audio-analysis/4A3tpUMF88k88kxC4LHMz6,765480,4.0,Jané Ashegh,In the footprints of RUMI,False,Rumi ensemble,2019-10-18T04:41:45Z
0.32,0.0713,5.0,-23.45,1.0,0.0445,0.933,0.92,0.127,0.269,160.043,audio_features,5niDl4Gk9A1e7WevtRXQAH,spotify:track:5niDl4Gk9A1e7WevtRXQAH,https://api.spotify.com/v1/tracks/5niDl4Gk9A1e7WevtRXQAH,https://api.spotify.com/v1/audio-analysis/5niDl4Gk9A1e7WevtRXQAH,643920,3.0,Avaz,In the footprints of RUMI,False,"Shahram Gholami,Javid Afsari Rad",2019-10-18T04:41:45Z
0.416,0.303,5.0,-11.551,1.0,0.051,0.764,3.51e-05,0.249,0.535,167.766,audio_features,11bZvJ3RAqm2YYlH8lyV1R,spotify:track:11bZvJ3RAqm2YYlH8lyV1R,https://api.spotify.com/v1/tracks/11bZvJ3RAqm2YYlH8lyV1R,https://api.spotify.com/v1/audio-analysis/11bZvJ3RAqm2YYlH8lyV1R,336760,4.0,Roz o Shab,In the footprints of RUMI,False,Rumi ensemble,2019-10-18T04:41:45Z
0.407,0.146,7.0,-23.219,0.0,0.0852,0.986,0.877,0.11,0.238,83.211,audio_features,0bQF2bc7ZGMqiiOi7jlaJc,spotify:track:0bQF2bc7ZGMqiiOi7jlaJc,https://api.spotify.com/v1/tracks/0bQF2bc7ZGMqiiOi7jlaJc,https://api.spotify.com/v1/audio-analysis/0bQF2bc7ZGMqiiOi7jlaJc,259053,3.0,Bayate Rajé,In the footprints of RUMI,False,Shahram Gholami,2019-10-18T04:41:45Z
0.325,0.395,7.0,-9.6,0.0,0.0336,0.765,0.0304,0.135,0.374,175.125,audio_features,2ByLPaje2fkmOwDmBomCJk,spotify:track:2ByLPaje2fkmOwDmBomCJk,https://api.spotify.com/v1/tracks/2ByLPaje2fkmOwDmBomCJk,https://api.spotify.com/v1/audio-analysis/2ByLPaje2fkmOwDmBomCJk,467746,5.0,Deldare man,In the footprints of RUMI,False,Rumi ensemble,2019-10-18T04:41:45Z
0.483,0.523,7.0,-9.939,0.0,0.0299,0.611,0.0571,0.0976,0.872,91.059,audio_features,15o1ZSpMnosPE7vxnh8f16,spotify:track:15o1ZSpMnosPE7vxnh8f16,https://api.spotify.com/v1/tracks/15o1ZSpMnosPE7vxnh8f16,https://api.spotify.com/v1/audio-analysis/15o1ZSpMnosPE7vxnh8f16,143333,4.0,Lezgi,In the footprints of RUMI,False,Rumi ensemble,2019-10-18T04:41:45Z
0.223,0.341,10.0,-9.722,1.0,0.0537,0.827,0.933,0.0866,0.0663,81.568,audio_features,55cFqZn56DKWey1q19jw1Y,spotify:track:55cFqZn56DKWey1q19jw1Y,https://api.spotify.com/v1/tracks/55cFqZn56DKWey1q19jw1Y,https://api.spotify.com/v1/audio-analysis/55cFqZn56DKWey1q19jw1Y,215680,4.0,"Daramad & Bakhtiyari, Homayoun",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.168,0.464,10.0,-8.64,1.0,0.0439,0.859,0.981,0.299,0.0928,166.946,audio_features,5rfvpfs5EwgMnMM1CVUUMf,spotify:track:5rfvpfs5EwgMnMM1CVUUMf,https://api.spotify.com/v1/tracks/5rfvpfs5EwgMnMM1CVUUMf,https://api.spotify.com/v1/audio-analysis/5rfvpfs5EwgMnMM1CVUUMf,157613,3.0,"Shushtari and Meygoli, Homayoun",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.49,0.558,10.0,-6.608,1.0,0.0278,0.733,0.0919,0.224,0.156,94.967,audio_features,2NwmhlX7D1xbuWNJ4MxsWm,spotify:track:2NwmhlX7D1xbuWNJ4MxsWm,https://api.spotify.com/v1/tracks/2NwmhlX7D1xbuWNJ4MxsWm,https://api.spotify.com/v1/audio-analysis/2NwmhlX7D1xbuWNJ4MxsWm,215373,3.0,"Zarbiye Shushtari, Homayoun",Sarva,False,"Aria Mohafez,Pedram Khavarzamini",2019-10-18T04:36:21Z
0.165,0.423,9.0,-9.078,0.0,0.053,0.832,0.958,0.109,0.189,166.769,audio_features,5qVWw5tl8uoYsGgJcVLzyU,spotify:track:5qVWw5tl8uoYsGgJcVLzyU,https://api.spotify.com/v1/tracks/5qVWw5tl8uoYsGgJcVLzyU,https://api.spotify.com/v1/audio-analysis/5qVWw5tl8uoYsGgJcVLzyU,74826,3.0,Chahargah & Zabol,Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.376,0.844,5.0,-6.539,1.0,0.0289,0.614,0.247,0.358,0.376,101.035,audio_features,1GEU6Kh3Z4C1bx7HU72qQQ,spotify:track:1GEU6Kh3Z4C1bx7HU72qQQ,https://api.spotify.com/v1/tracks/1GEU6Kh3Z4C1bx7HU72qQQ,https://api.spotify.com/v1/audio-analysis/1GEU6Kh3Z4C1bx7HU72qQQ,39293,1.0,Chaharmezrab Zabol,Sarva,False,"Aria Mohafez,Pedram Khavarzamini",2019-10-18T04:36:21Z
0.184,0.556,4.0,-9.043,0.0,0.0443,0.875,0.987,0.172,0.206,132.453,audio_features,3E81BkHbOh1kpX3Y0VjZRC,spotify:track:3E81BkHbOh1kpX3Y0VjZRC,https://api.spotify.com/v1/tracks/3E81BkHbOh1kpX3Y0VjZRC,https://api.spotify.com/v1/audio-analysis/3E81BkHbOh1kpX3Y0VjZRC,65546,3.0,Forud,Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.261,0.492,5.0,-8.425,0.0,0.046,0.823,0.967,0.113,0.396,105.537,audio_features,1tiCsbRly6wTFSVmKysQpf,spotify:track:1tiCsbRly6wTFSVmKysQpf,https://api.spotify.com/v1/tracks/1tiCsbRly6wTFSVmKysQpf,https://api.spotify.com/v1/audio-analysis/1tiCsbRly6wTFSVmKysQpf,75813,4.0,"Bidad, Homayoun",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.251,0.832,10.0,-5.864,1.0,0.0356,0.605,0.0436,0.0753,0.26,106.927,audio_features,5Qmj9jPvJzQUzkT3tUm0xe,spotify:track:5Qmj9jPvJzQUzkT3tUm0xe,https://api.spotify.com/v1/tracks/5Qmj9jPvJzQUzkT3tUm0xe,https://api.spotify.com/v1/audio-analysis/5Qmj9jPvJzQUzkT3tUm0xe,96186,4.0,"Chaharmezrab Bidad, Homayoun",Sarva,False,"Aria Mohafez,Pedram Khavarzamini",2019-10-18T04:36:21Z
0.286,0.462,10.0,-9.09,1.0,0.0478,0.814,0.987,0.0645,0.148,120.454,audio_features,3YWX1ka4PtZjbEVtR5vUan,spotify:track:3YWX1ka4PtZjbEVtR5vUan,https://api.spotify.com/v1/tracks/3YWX1ka4PtZjbEVtR5vUan,https://api.spotify.com/v1/audio-analysis/3YWX1ka4PtZjbEVtR5vUan,185800,1.0,"Eshare Be Owj & Forud, Homayoun",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.21,0.298,2.0,-13.202,1.0,0.0555,0.691,0.942,0.119,0.321,76.374,audio_features,7wwwVyu5XlAzGlKwtuhuAy,spotify:track:7wwwVyu5XlAzGlKwtuhuAy,https://api.spotify.com/v1/tracks/7wwwVyu5XlAzGlKwtuhuAy,https://api.spotify.com/v1/audio-analysis/7wwwVyu5XlAzGlKwtuhuAy,175920,1.0,"Daramad, Dashti",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.416,0.564,11.0,-8.873,0.0,0.0276,0.531,0.0566,0.125,0.326,80.194,audio_features,2utJNYbHN7HX7h6JSAoxKg,spotify:track:2utJNYbHN7HX7h6JSAoxKg,https://api.spotify.com/v1/tracks/2utJNYbHN7HX7h6JSAoxKg,https://api.spotify.com/v1/audio-analysis/2utJNYbHN7HX7h6JSAoxKg,194026,3.0,Zarbiye Dashti,Sarva,False,"Aria Mohafez,Pedram Khavarzamini",2019-10-18T04:36:21Z
0.204,0.475,2.0,-11.824,1.0,0.0366,0.486,0.587,0.302,0.277,97.727,audio_features,6ALUoSg0g8s7dtu0Nsv0M8,spotify:track:6ALUoSg0g8s7dtu0Nsv0M8,https://api.spotify.com/v1/tracks/6ALUoSg0g8s7dtu0Nsv0M8,https://api.spotify.com/v1/audio-analysis/6ALUoSg0g8s7dtu0Nsv0M8,135040,4.0,"Avaz & Sarang, Dashti",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.187,0.68,11.0,-8.198,0.0,0.0545,0.336,0.699,0.224,0.374,175.194,audio_features,7z8M8oW3UAQvMzxQKmseEy,spotify:track:7z8M8oW3UAQvMzxQKmseEy,https://api.spotify.com/v1/tracks/7z8M8oW3UAQvMzxQKmseEy,https://api.spotify.com/v1/audio-analysis/7z8M8oW3UAQvMzxQKmseEy,164813,4.0,Chaharmezrab Dashti,Sarva,False,"Aria Mohafez,Pedram Khavarzamini",2019-10-18T04:36:21Z
0.27,0.462,4.0,-12.06,1.0,0.0445,0.51,0.933,0.184,0.494,91.253,audio_features,2Qsy6eDgNSDwrT6ES5AoI7,spotify:track:2Qsy6eDgNSDwrT6ES5AoI7,https://api.spotify.com/v1/tracks/2Qsy6eDgNSDwrT6ES5AoI7,https://api.spotify.com/v1/audio-analysis/2Qsy6eDgNSDwrT6ES5AoI7,76306,4.0,"Owj, Dashti",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.215,0.658,11.0,-7.301,0.0,0.0584,0.512,0.279,0.115,0.206,205.944,audio_features,1mnM7INapn10XftVn7vJMM,spotify:track:1mnM7INapn10XftVn7vJMM,https://api.spotify.com/v1/tracks/1mnM7INapn10XftVn7vJMM,https://api.spotify.com/v1/audio-analysis/1mnM7INapn10XftVn7vJMM,75293,4.0,"Chaharmezrab Owj, Dashti",Sarva,False,"Aria Mohafez,Pedram Khavarzamini",2019-10-18T04:36:21Z
0.266,0.438,4.0,-11.362,1.0,0.0488,0.818,0.795,0.0648,0.442,103.457,audio_features,2OstkJqAGTQEjIov6rJLhU,spotify:track:2OstkJqAGTQEjIov6rJLhU,https://api.spotify.com/v1/tracks/2OstkJqAGTQEjIov6rJLhU,https://api.spotify.com/v1/audio-analysis/2OstkJqAGTQEjIov6rJLhU,119013,3.0,Eshare Be Razavi,Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.305,0.506,1.0,-11.565,0.0,0.0321,0.67,0.489,0.189,0.332,104.248,audio_features,6QIUJePFhkxCzlWH97CrTI,spotify:track:6QIUJePFhkxCzlWH97CrTI,https://api.spotify.com/v1/tracks/6QIUJePFhkxCzlWH97CrTI,https://api.spotify.com/v1/audio-analysis/6QIUJePFhkxCzlWH97CrTI,121280,4.0,Segah & Forud,Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.295,0.365,4.0,-11.488,1.0,0.0468,0.646,0.921,0.105,0.286,100.125,audio_features,4JQKnTNoid6w7HMEWW7hZ3,spotify:track:4JQKnTNoid6w7HMEWW7hZ3,https://api.spotify.com/v1/tracks/4JQKnTNoid6w7HMEWW7hZ3,https://api.spotify.com/v1/audio-analysis/4JQKnTNoid6w7HMEWW7hZ3,105106,4.0,"Ghamangiz, Dashti",Sarva,False,Aria Mohafez,2019-10-18T04:36:21Z
0.33,0.498,7.0,-10.643,1.0,0.0434,0.441,0.0497,0.129,0.412,187.426,audio_features,125up8XPpgNxykjJKPqBS8,spotify:track:125up8XPpgNxykjJKPqBS8,https://api.spotify.com/v1/tracks/125up8XPpgNxykjJKPqBS8,https://api.spotify.com/v1/audio-analysis/125up8XPpgNxykjJKPqBS8,336413,3.0,Isphahan,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.563,0.609,8.0,-10.408,1.0,0.0335,0.419,0.419,0.209,0.234,112.144,audio_features,08FLgj4vel2CzQOAd1Inw2,spotify:track:08FLgj4vel2CzQOAd1Inw2,https://api.spotify.com/v1/tracks/08FLgj4vel2CzQOAd1Inw2,https://api.spotify.com/v1/audio-analysis/08FLgj4vel2CzQOAd1Inw2,296640,3.0,Dunas,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.665,0.451,9.0,-13.998,0.0,0.0342,0.812,0.514,0.0627,0.412,97.024,audio_features,5P07IzGTdEcreFfRIRoX76,spotify:track:5P07IzGTdEcreFfRIRoX76,https://api.spotify.com/v1/tracks/5P07IzGTdEcreFfRIRoX76,https://api.spotify.com/v1/audio-analysis/5P07IzGTdEcreFfRIRoX76,265893,4.0,Longa Nahawand,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.451,0.512,2.0,-10.425,1.0,0.0417,0.542,0.164,0.0563,0.417,146.603,audio_features,4rYQ93WMSGkvKeiicJQEAh,spotify:track:4rYQ93WMSGkvKeiicJQEAh,https://api.spotify.com/v1/tracks/4rYQ93WMSGkvKeiicJQEAh,https://api.spotify.com/v1/audio-analysis/4rYQ93WMSGkvKeiicJQEAh,364813,4.0,Abandolao Mediterráneo,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.442,0.561,9.0,-10.556,1.0,0.0412,0.347,0.0853,0.0683,0.194,97.449,audio_features,2sCK7qvAgMaMZ4HhIHzcBb,spotify:track:2sCK7qvAgMaMZ4HhIHzcBb,https://api.spotify.com/v1/tracks/2sCK7qvAgMaMZ4HhIHzcBb,https://api.spotify.com/v1/audio-analysis/2sCK7qvAgMaMZ4HhIHzcBb,356240,4.0,Mumbay Rains,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.411,0.431,2.0,-11.982,0.0,0.052,0.413,0.457,0.11,0.311,159.88,audio_features,2MoAXmRDYskWn4beVZHsPN,spotify:track:2MoAXmRDYskWn4beVZHsPN,https://api.spotify.com/v1/tracks/2MoAXmRDYskWn4beVZHsPN,https://api.spotify.com/v1/audio-analysis/2MoAXmRDYskWn4beVZHsPN,342080,3.0,Meseta,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.529,0.516,0.0,-9.124,1.0,0.0341,0.0456,0.196,0.0805,0.464,129.466,audio_features,58De9OcYarZlClmTcGvEaP,spotify:track:58De9OcYarZlClmTcGvEaP,https://api.spotify.com/v1/tracks/58De9OcYarZlClmTcGvEaP,https://api.spotify.com/v1/audio-analysis/58De9OcYarZlClmTcGvEaP,277173,3.0,Nieve,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
0.586,0.453,7.0,-12.904,0.0,0.0355,0.629,0.779,0.128,0.588,99.406,audio_features,4yEVHP5SJLm2azAEVgSNxw,spotify:track:4yEVHP5SJLm2azAEVgSNxw,https://api.spotify.com/v1/tracks/4yEVHP5SJLm2azAEVgSNxw,https://api.spotify.com/v1/audio-analysis/4yEVHP5SJLm2azAEVgSNxw,300253,4.0,Chutwat Habibi,Dos,False,"Zoobazar,Amir John Haddad – EL AMIR",2019-10-17T00:07:27Z
